lore_code,lore_name,matched_sku,matched_product_name,score,action
20060000,Giant's Red Braid,,,0.690,UNMATCHED
20070000,Urumi,,,0.462,UNMATCHED
21000000,Caestus,,,0.625,UNMATCHED
21010000,Spiked Caestus,,,0.720,UNMATCHED
21060000,Grafted Dragon,,,0.647,UNMATCHED
21070000,Iron Ball,MENU_KNOWLEDGE_10807,Iron Ball,1.000,UPDATED
21080000,Star Fist,MENU_KNOWLEDGE_10808,Star Fist,1.000,UPDATED
21100000,Katar,MENU_KNOWLEDGE_10809,Katar,1.000,UPDATED
21110000,Clinging Bone,MENU_KNOWLEDGE_10810,Clinging Bone,1.000,UPDATED
21120000,Veteran's Prosthesis,,,0.732,UNMATCHED
21130000,Cipher Pata,MENU_KNOWLEDGE_10812,Cipher Pita,0.909,LOW_CONFIDENCE
22000000,Hookclaws,MENU_KNOWLEDGE_10840,Hookclaws,1.000,UPDATED
22010000,Venomous Fang,MENU_KNOWLEDGE_10841,Venomous Fang,1.000,UPDATED
22020000,Bloodhound Claws,MENU_KNOWLEDGE_10842,Bloodhound Claws,1.000,UPDATED
22030000,Raptor Talons,MENU_KNOWLEDGE_10843,Raptor Talons,1.000,UPDATED
23000000,Prelate's Inferno Crozier,MENU_KNOWLEDGE_10880,Prelate_s Inferno Crozier,1.000,UPDATED
23010000,Watchdog's Staff,MENU_KNOWLEDGE_10881,Watchdog_s Staff,1.000,UPDATED
23010100,Heavy Watchdog's Crosier,,,0.600,UNMATCHED
23020000,Great Club,MENU_KNOWLEDGE_10882,Great Club,1.000,UPDATED
23030000,Envoy's Greathorn,MENU_KNOWLEDGE_10883,Envoy_s Greathorn,1.000,UPDATED
23040000,Duelist Greataxe,MENU_KNOWLEDGE_10884,Duelist Greataxe,1.000,UPDATED
23050000,Axe of Godfrey,MENU_KNOWLEDGE_10885,Axe of Godfrey,1.000,UPDATED
23060000,Dragon Greatclaw,MENU_KNOWLEDGE_10886,Dragon Greatclaw,1.000,UPDATED
23070000,Staff of the Avatar,MENU_KNOWLEDGE_10887,Staff of the Avatar,1.000,UPDATED
23080000,Fallingstar Beast Jaw,MENU_KNOWLEDGE_10888,Fallingstar Beast Jaw,1.000,UPDATED
23100000,Ghiza's Wheel,MENU_KNOWLEDGE_10890,Ghiza_s Wheel,1.000,UPDATED
23110000,Giant-Crusher,,,0.640,UNMATCHED
23120000,Golem's Halberd,MENU_KNOWLEDGE_10892,Golem_s Halberd,1.000,UPDATED
23130000,Troll's Hammer,MENU_KNOWLEDGE_10893,Troll_s Hammer,1.000,UPDATED
23140000,Rotten Staff,MENU_KNOWLEDGE_10894,Rotten Staff,1.000,UPDATED
23150000,Rotten Greataxe,MENU_KNOWLEDGE_10895,Rotten Greataxe,1.000,UPDATED
24000000,Torch,,,0.714,UNMATCHED
24020000,Steel-Wire Torch,,,0.500,UNMATCHED
24040000,St. Trina's Torch,,,0.600,UNMATCHED
24050000,Ghostflame Torch,,,0.556,UNMATCHED
24060000,Beast-Repellent Torch,,,0.533,UNMATCHED
24070000,Sentry's Torch,,,0.621,UNMATCHED
30000000,Buckler,MENU_KNOWLEDGE_12000,Buckler,1.000,UPDATED
30010000,Perfumer's Shield,MENU_KNOWLEDGE_12001,Perfumer_s Shield,1.000,UPDATED
30020000,Man-Serpent's Shield,MENU_KNOWLEDGE_12002,Man-Serpent_s Shield,1.000,UPDATED
30030000,Rickety Shield,MENU_KNOWLEDGE_12003,Rickety Shield,1.000,UPDATED
30040000,Pillory Shield,MENU_KNOWLEDGE_12004,Pillory Shield,1.000,UPDATED
30060000,Beastman's Jar-Shield,MENU_KNOWLEDGE_12006,Beastman_s Jar Shield,1.000,UPDATED
30070000,Red Thorn Roundshield,MENU_KNOWLEDGE_12007,Red Thorn Roundshield,1.000,UPDATED
30080000,Scripture Wooden Shield,MENU_KNOWLEDGE_12008,Scripture Wooden Shield,1.000,UPDATED
30090000,Riveted Wooden Shield,MENU_KNOWLEDGE_12009,Riveted Wooden Shield,1.000,UPDATED
30100000,Blue-White Wooden Shield,MENU_KNOWLEDGE_12010,Blue-White Wooden Shield,1.000,UPDATED
30110000,Rift Shield,MENU_KNOWLEDGE_12011,Rift Shield,1.000,UPDATED
30120000,Iron Roundshield,MENU_KNOWLEDGE_12012,Iron Roundshield,1.000,UPDATED
30130000,Gilded Iron Shield,MENU_KNOWLEDGE_12013,Gilded Iron Shield,1.000,UPDATED
30140000,Ice Crest Shield,MENU_KNOWLEDGE_12014,Ice Crest Shield,1.000,UPDATED
30150000,Smoldering Shield,MENU_KNOWLEDGE_12015,Smoldering Shield,1.000,UPDATED
30190000,Spiralhorn Shield,MENU_KNOWLEDGE_12019,Spiralhorn Shield,1.000,UPDATED
30200000,Coil Shield,MENU_KNOWLEDGE_12020,Coil Shield,1.000,UPDATED
31000000,Kite Shield,MENU_KNOWLEDGE_12040,Kite Shield,1.000,UPDATED
31010000,Marred Leather Shield,MENU_KNOWLEDGE_12041,Marred Leather Shield,1.000,UPDATED
31020000,Marred Wooden Shield,MENU_KNOWLEDGE_12042,Marred Wooden Shield,1.000,UPDATED
31030000,Banished Knight's Shield,MENU_KNOWLEDGE_12043,Banished Knight_s Shield,1.000,UPDATED
31040000,Albinauric Shield,MENU_KNOWLEDGE_12044,Albinauric Shield,1.000,UPDATED
31050000,Sun Realm Shield,MENU_KNOWLEDGE_12045,Sun Realm Shield,1.000,UPDATED
31060000,Silver Mirrorshield,MENU_KNOWLEDGE_12046,Silver Mirrorshield,1.000,UPDATED
31070000,Round Shield,MENU_KNOWLEDGE_12047,Round Shield,1.000,UPDATED
31080000,Scorpion Kite Shield,MENU_KNOWLEDGE_12048,Scorpion Kite Shield,1.000,UPDATED
31090000,Twinbird Kite Shield,MENU_KNOWLEDGE_12049,Twinbird Kite Shield,1.000,UPDATED
31100000,Blue-Gold Kite Shield,MENU_KNOWLEDGE_12050,Blue-Gold Kite Shield,1.000,UPDATED
31130000,Brass Shield,MENU_KNOWLEDGE_12051,Brass Shield,1.000,UPDATED
31140000,Great Turtle Shell,MENU_KNOWLEDGE_12052,Great Turtle Shell,1.000,UPDATED
31170000,Shield of the Guilty,MENU_KNOWLEDGE_12053,Shield of the Guilty,1.000,UPDATED
31190000,Carian Knight's Shield,MENU_KNOWLEDGE_12055,Carian Knight_s Shield,1.000,UPDATED
31230000,Large Leather Shield,MENU_KNOWLEDGE_12059,Large Leather Shield,1.000,UPDATED
31240000,Horse Crest Wooden Shield,MENU_KNOWLEDGE_12060,Horse Crest Wooden Shield,1.000,UPDATED
31250000,Candletree Wooden Shield,MENU_KNOWLEDGE_12061,Candletree Wooden Shield,1.000,UPDATED
31260000,Flame Crest Wooden Shield,MENU_KNOWLEDGE_12062,Flame Crest Wooden Shield,1.000,UPDATED
31270000,Hawk Crest Wooden Shield,MENU_KNOWLEDGE_12063,Hawk Crest Wooden Shield,1.000,UPDATED
31280000,Beast Crest Heater Shield,MENU_KNOWLEDGE_12064,Beast Crest Heater Shield,1.000,UPDATED
31290000,Red Crest Heater Shield,MENU_KNOWLEDGE_12065,Red Crest Heater Shield,1.000,UPDATED
31300000,Blue Crest Heater Shield,MENU_KNOWLEDGE_12066,Blue Crest Heater Shield,1.000,UPDATED
31310000,Eclipse Crest Heater Shield,MENU_KNOWLEDGE_12067,Eclipse Crest Heater Shield,1.000,UPDATED
31320000,Inverted Hawk Heater Shield,MENU_KNOWLEDGE_12068,Inverted Hawk Heater Shield,1.000,UPDATED
31330000,Heater Shield,MENU_KNOWLEDGE_12069,Heater Shield,1.000,UPDATED
31340000,Black Leather Shield,MENU_KNOWLEDGE_12070,Black Leather Shield,1.000,UPDATED
32000000,Dragon Towershield,MENU_KNOWLEDGE_12080,Dragon Towershield,1.000,UPDATED
32020000,Distinguished Greatshield,MENU_KNOWLEDGE_12081,Distinguished Greatshield,1.000,UPDATED
32030000,Crucible Hornshield,MENU_KNOWLEDGE_12082,Crucible Hornshield,1.000,UPDATED
32040000,Dragonclaw Shield,MENU_KNOWLEDGE_12083,Dragonclaw Shield,1.000,UPDATED
32050000,Briar Greatshield,MENU_KNOWLEDGE_12084,Briar Greatshield,1.000,UPDATED
32080000,Erdtree Greatshield,MENU_KNOWLEDGE_12086,Erdtree Greatshield,1.000,UPDATED
32080100,Heavy Erdtree Greatshield,MENU_KNOWLEDGE_12086,Erdtree Greatshield,0.864,LOW_CONFIDENCE
32090000,Golden Beast Crest Shield,MENU_KNOWLEDGE_12087,Golden Beast Crest Shield,1.000,UPDATED
32120000,Jellyfish Shield,MENU_KNOWLEDGE_12090,Jellyfish Shield,1.000,UPDATED
32130000,Fingerprint Stone Shield,MENU_KNOWLEDGE_12091,Fingerprint Stone Shield,1.000,UPDATED
32140000,Icon Shield,MENU_KNOWLEDGE_12092,Icon Shield,1.000,UPDATED
32150000,One-Eyed Shield,MENU_KNOWLEDGE_12093,One-Eyed Shield,1.000,UPDATED
32160000,Visage Shield,MENU_KNOWLEDGE_12094,Visage Shield,1.000,UPDATED
32170000,Spiked Palisade Shield,MENU_KNOWLEDGE_12095,Spiked Palisade Shield,1.000,UPDATED
32190000,Manor Towershield,MENU_KNOWLEDGE_12097,Manor Towershield,1.000,UPDATED
32200000,Crossed-Tree Towershield,MENU_KNOWLEDGE_12098,Crossed Tree Towershield,1.000,UPDATED
32210000,Inverted Hawk Towershield,MENU_KNOWLEDGE_12099,Inverted Hawk Towershield,1.000,UPDATED
32220000,Ant's Skull Plate,MENU_KNOWLEDGE_12100,Ant_s Skull Plate,1.000,UPDATED
32230000,Redmane Greatshield,MENU_KNOWLEDGE_12101,Redmane Greatshield,1.000,UPDATED
32240000,Eclipse Crest Greatshield,MENU_KNOWLEDGE_12102,Eclipse Crest Greatshield,1.000,UPDATED
32250000,Cuckoo Greatshield,MENU_KNOWLEDGE_12103,Cuckoo Greatshield,1.000,UPDATED
32260000,Golden Greatshield,MENU_KNOWLEDGE_12104,Golden Greatshield,1.000,UPDATED
32270000,Gilded Greatshield,MENU_KNOWLEDGE_12105,Gilded Greatshield,1.000,UPDATED
32280000,Haligtree Crest Greatshield,MENU_KNOWLEDGE_12106,Haligtree Crest Greatshield,1.000,UPDATED
32290000,Wooden Greatshield,MENU_KNOWLEDGE_12107,Wooden Greatshield,1.000,UPDATED
32300000,Lordsworn's Shield,MENU_KNOWLEDGE_12108,Lordsworn_s Shield,1.000,UPDATED
33000000,Glintstone Staff,MENU_KNOWLEDGE_06010,Glintstone Stars,0.875,LOW_CONFIDENCE
33040000,Crystal Staff,MENU_KNOWLEDGE_11218,Rotten Crystal Staff,0.788,LOW_CONFIDENCE
33050000,Gelmir Glintstone Staff,MENU_KNOWLEDGE_11202,Gelmir Glintstone Staff,1.000,UPDATED
33060000,Demi-Human Queen's Staff,MENU_KNOWLEDGE_11203,Demi-Human Queen_s Staff,1.000,UPDATED
33090000,Carian Regal Scepter,MENU_KNOWLEDGE_11204,Carian Regal Scepter,1.000,UPDATED
33120000,Digger's Staff,MENU_KNOWLEDGE_11205,Digger_s Staff,1.000,UPDATED
33130000,Astrologer's Staff,MENU_KNOWLEDGE_11206,Astrologer_s Staff,1.000,UPDATED
33170000,Carian Glintblade Staff,MENU_KNOWLEDGE_11208,Carian Glintblade Staff,1.000,UPDATED
33180000,Prince of Death's Staff,MENU_KNOWLEDGE_11209,Prince of Death_s Staff,1.000,UPDATED
33190000,Albinauric Staff,MENU_KNOWLEDGE_11210,Albinauric Staff,1.000,UPDATED
33200000,Academy Glintstone Staff,MENU_KNOWLEDGE_11212,Academy Glintstone Staff,1.000,UPDATED
33210000,Carian Glintstone Staff,MENU_KNOWLEDGE_11211,Carian Glintstone Staff,1.000,UPDATED
33230000,Azur's Glintstone Staff,MENU_KNOWLEDGE_11214,Azur_s Glintstone Staff,1.000,UPDATED
33240000,Lusat's Glintstone Staff,MENU_KNOWLEDGE_11215,Lusat_s Glintstone Staff,1.000,UPDATED
33250000,Meteorite Staff,MENU_KNOWLEDGE_11216,Meteorite Staff,1.000,UPDATED
33260000,Staff of the Guilty,MENU_KNOWLEDGE_11217,Staff of the Guilty,1.000,UPDATED
33270000,Rotten Crystal Staff,MENU_KNOWLEDGE_11218,Rotten Crystal Staff,1.000,UPDATED
33280000,Staff of Loss,MENU_KNOWLEDGE_11219,Staff of Loss,1.000,UPDATED
34000000,Finger Seal,MENU_KNOWLEDGE_11240,Finger Seal,1.000,UPDATED
34010000,Godslayer's Seal,MENU_KNOWLEDGE_11241,Godslayer_s Seal,1.000,UPDATED
34020000,Giant's Seal,MENU_KNOWLEDGE_11242,Giant_s Seal,1.000,UPDATED
34030000,Gravel Stone Seal,MENU_KNOWLEDGE_11243,Gravel Stone Seal,1.000,UPDATED
34040000,Clawmark Seal,MENU_KNOWLEDGE_11244,Clawmark Seal,1.000,UPDATED
34060000,Golden Order Seal,MENU_KNOWLEDGE_11247,Golden Order Seal,1.000,UPDATED
34070000,Erdtree Seal,MENU_KNOWLEDGE_11246,Erdtree Seal,1.000,UPDATED
34080000,Dragon Communion Seal,MENU_KNOWLEDGE_11248,Dragon Communion Seal,1.000,UPDATED
34090000,Frenzied Flame Seal,MENU_KNOWLEDGE_11249,Frenzied Flame Seal,1.000,UPDATED
40000000,Shortbow,MENU_KNOWLEDGE_11000,Shortbow,1.000,UPDATED
40010000,Misbegotten Shortbow,MENU_KNOWLEDGE_11001,Misbegotten Shortbow,1.000,UPDATED
40020000,Red Branch Shortbow,MENU_KNOWLEDGE_11002,Red Branch Shortbow,1.000,UPDATED
40030000,Harp Bow,MENU_KNOWLEDGE_11003,Harp Bow,1.000,UPDATED
40050000,Composite Bow,MENU_KNOWLEDGE_11005,Composite Bow,1.000,UPDATED
41000000,Longbow,MENU_KNOWLEDGE_11040,Longbow,1.000,UPDATED
41010000,Albinauric Bow,MENU_KNOWLEDGE_11041,Albinauric Bow,1.000,UPDATED
41020000,Horn Bow,MENU_KNOWLEDGE_11042,Horn Bow,1.000,UPDATED
41030000,Erdtree Bow,MENU_KNOWLEDGE_11043,Erdtree Bow,1.000,UPDATED
41040000,Serpent Bow,MENU_KNOWLEDGE_11044,Serpent Bow,1.000,UPDATED
41060000,Pulley Bow,MENU_KNOWLEDGE_11046,Pulley Bow,1.000,UPDATED
41070000,Black Bow,MENU_KNOWLEDGE_11047,Black Bow,1.000,UPDATED
42000000,Lion Greatbow,MENU_KNOWLEDGE_11080,Lion Greatbow,1.000,UPDATED
42010000,Golem Greatbow,MENU_KNOWLEDGE_11081,Golem Greatbow,1.000,UPDATED
42030000,Erdtree Greatbow,MENU_KNOWLEDGE_11083,Erdtree Greatbow,1.000,UPDATED
42040000,Greatbow,MENU_KNOWLEDGE_11084,Greatbow,1.000,UPDATED
43000000,Soldier's Crossbow,MENU_KNOWLEDGE_11120,Soldier_s Crossbow,1.000,UPDATED
43020000,Light Crossbow,MENU_KNOWLEDGE_11121,Light Crossbow,1.000,UPDATED
43030000,Heavy Crossbow,MENU_KNOWLEDGE_11122,Heavy Crossbow,1.000,UPDATED
43050000,Pulley Crossbow,MENU_KNOWLEDGE_11123,Pulley Crossbow,1.000,UPDATED
43060000,Full Moon Crossbow,MENU_KNOWLEDGE_11124,Full Moon Crossbow,1.000,UPDATED
43080000,Arbalest,MENU_KNOWLEDGE_11125,Arbalest,1.000,UPDATED
43100000,Buckshot Crossbow,,,0.710,UNMATCHED
43110000,Crepus's Black-Key Crossbow,MENU_KNOWLEDGE_11128,Crepus_s Black-Key Crossbow,1.000,UPDATED
44000000,Hand Ballista,MENU_KNOWLEDGE_11160,Hand Ballista,1.000,UPDATED
44010000,Jar Cannon,MENU_KNOWLEDGE_11161,Jar Cannon,1.000,UPDATED
50000000,Arrow,,,0.615,UNMATCHED
50010000,Fire Arrow,,,0.640,UNMATCHED
50020000,Serpent Arrow,MENU_KNOWLEDGE_11044,Serpent Bow,0.833,LOW_CONFIDENCE
50030000,Bone Arrow (Fletched),,,0.585,UNMATCHED
50040000,St. Trina's Arrow,,,0.621,UNMATCHED
50060000,Shattershard Arrow (Fletched),,,0.553,UNMATCHED
50080000,Rainbow Stone Arrow (Fletched),,,0.582,UNMATCHED
50090000,Golden Arrow,MENU_KNOWLEDGE_00532,Golden Rowa,0.870,LOW_CONFIDENCE
50100000,Dwelling Arrow,,,0.581,UNMATCHED
50110000,Bone Arrow,,,0.600,UNMATCHED
50130000,Firebone Arrow (Fletched),,,0.578,UNMATCHED
50140000,Firebone Arrow,,,0.690,UNMATCHED
50150000,Poisonbone Arrow (Fletched),,,0.565,UNMATCHED
50160000,Poisonbone Arrow,,,0.667,UNMATCHED
50170000,Sleepbone Arrow (Fletched),,,0.565,UNMATCHED
50180000,Sleepbone Arrow,,,0.552,UNMATCHED
50190000,Stormwing Bone Arrow,,,0.606,UNMATCHED
50200000,Lightningbone Arrow (Fletched),,,0.571,UNMATCHED
50210000,Lightningbone Arrow,,,0.706,UNMATCHED
50220000,Rainbow Stone Arrow,,,0.606,UNMATCHED
50230000,Shattershard Arrow,,,0.581,UNMATCHED
50240000,Spiritflame Arrow,,,0.593,UNMATCHED
50250000,Storm Arrow,,,0.583,UNMATCHED
50260000,Magicbone Arrow (Fletched),,,0.565,UNMATCHED
50270000,Magicbone Arrow,,,0.645,UNMATCHED
50280000,Haligbone Arrow (Fletched),,,0.609,UNMATCHED
50290000,Haligbone Arrow,,,0.621,UNMATCHED
50300000,Bloodbone Arrow (Fletched),,,0.582,UNMATCHED
50310000,Bloodbone Arrow,,,0.667,UNMATCHED
50320000,Coldbone Arrow (Fletched),,,0.578,UNMATCHED
50330000,Coldbone Arrow,,,0.640,UNMATCHED
50340000,Rotbone Arrow (Fletched),,,0.558,UNMATCHED
50350000,Rotbone Arrow,,,0.552,UNMATCHED
51000000,Great Arrow,,,0.737,UNMATCHED
51010000,Golem's Great Arrow,MENU_KNOWLEDGE_11081,Golem Greatbow,0.788,LOW_CONFIDENCE
51020000,Golden Great Arrow,MENU_KNOWLEDGE_11081,Golem Greatbow,0.750,LOW_CONFIDENCE
51030000,Golem's Magic Arrow,,,0.588,UNMATCHED
51040000,Radahn's Spear,,,0.733,UNMATCHED
51050000,Bone Great Arrow (Fletched),,,0.588,UNMATCHED
51060000,Bone Great Arrow,,,0.690,UNMATCHED
52000000,Bolt,,,0.571,UNMATCHED
52010000,Lightning Bolt,,,0.733,UNMATCHED
52020000,Perfumer's Bolt,MENU_KNOWLEDGE_03123,Perfumer_s Cookbook,0.765,LOW_CONFIDENCE
52030000,Black-Key Bolt,,,0.696,UNMATCHED
52040000,Burred Bolt,,,0.667,UNMATCHED
52050000,Meteor Bolt,,,0.700,UNMATCHED
52060000,Explosive Bolt,,,0.706,UNMATCHED
52070000,Golden Bolt,MENU_KNOWLEDGE_06504,Golden Vow,0.762,LOW_CONFIDENCE
52080000,Lordsworn's Bolt,MENU_KNOWLEDGE_12108,Lordsworn_s Shield,0.765,LOW_CONFIDENCE
52090000,Bone Bolt,MENU_KNOWLEDGE_06073,Honed Bolt,0.842,LOW_CONFIDENCE
52100000,Firebone Bolt,,,0.696,UNMATCHED
52110000,Lightningbone Bolt,,,0.643,UNMATCHED
52120000,Magicbone Bolt,,,0.667,UNMATCHED
52130000,Haligbone Bolt,MENU_KNOWLEDGE_06073,Honed Bolt,0.750,LOW_CONFIDENCE
52140000,Poisonbone Bolt,,,0.692,UNMATCHED
52150000,Bloodbone Bolt,,,0.696,UNMATCHED
52160000,Coldbone Bolt,,,0.696,UNMATCHED
52170000,Rotbone Bolt,,,0.727,UNMATCHED
52180000,Sleepbone Bolt,,,0.667,UNMATCHED
52190000,Flaming Bolt,,,0.609,UNMATCHED
53000000,Ballista Bolt,,,0.640,UNMATCHED
53010000,Lightning Greatbolt,,,0.706,UNMATCHED
53020000,Explosive Greatbolt,,,0.625,UNMATCHED
53030000,Bone Ballista Bolt,,,0.645,UNMATCHED
